censored_proportion,events_proportion,ijk_std,ijk_std_rel_error(%),ijk_std_cv,jkab_std,jkab_std_rel_error(%),jkab_std_cv,True_Y,RF_Y_pred,rf_emp_std,ijk_biased_std,ijk_biased_std_rel_error(%),ijk_biased_std_cv,events_bin
0.1,0.09,0.0202,-8.3828,0.6980198019801981,0.0243,10.409,0.6995884773662552,0.9639,0.9498,0.022,0.038,72.5823,0.7105263157894737,EE1
0.1,0.18,0.036,-3.3497,0.48888888888888893,0.0412,10.6728,0.5,0.9143,0.8792,0.0373,0.0627,68.3119,0.4752791068580542,EE2
0.1,0.27,0.0507,-0.2292,0.3905325443786982,0.0572,12.6144,0.4020979020979021,0.8588,0.8062,0.0508,0.0848,66.9672,0.36674528301886794,EE3
0.1,0.36,0.0667,-1.8071,0.33133433283358327,0.0749,10.22,0.34178905206942595,0.7877,0.7159,0.068,0.1086,59.7727,0.2974217311233886,EE4
0.3,0.07,0.0223,-10.6852,0.9013452914798206,0.033,32.255,0.8939393939393938,0.9669,0.9543,0.0249,0.0391,56.7933,0.8797953964194373,EE1
0.3,0.14,0.0382,1.7933,0.5575916230366492,0.0527,40.1969,0.5616698292220115,0.9259,0.8954,0.0376,0.0621,65.3902,0.5555555555555556,EE2
0.3,0.21,0.0551,9.2756,0.44827586206896547,0.0744,47.6608,0.446236559139785,0.8741,0.8268,0.0504,0.086,70.6505,0.4267441860465117,EE3
0.3,0.28,0.0714,5.2172,0.3949579831932773,0.0956,40.8779,0.38598326359832635,0.8137,0.7485,0.0679,0.1089,60.4823,0.36088154269972456,EE4
0.5,0.05,0.0237,-25.2275,1.2151898734177216,0.0441,39.374,1.126984126984127,0.9724,0.9636,0.0316,0.0378,19.5859,1.1296296296296298,EE1
0.5,0.1,0.0421,5.3885,0.667458432304038,0.0728,82.3962,0.6826923076923077,0.9371,0.9118,0.0399,0.0629,57.522,0.6613672496025437,EE2
0.5,0.15,0.0603,18.6314,0.5207296849087893,0.1008,98.4935,0.5238095238095238,0.8944,0.8544,0.0508,0.0869,71.1266,0.5074798619102416,EE3
0.5,0.2,0.0779,17.0213,0.43388960205391525,0.1312,96.9986,0.42149390243902435,0.8431,0.7876,0.0666,0.1106,66.1519,0.4113924050632911,EE4
0.7,0.03,0.0289,-11.2715,1.5501730103806228,0.0855,162.1385,1.454970760233918,0.9781,0.9726,0.0326,0.0409,25.4585,1.4572127139364304,EE1
0.7,0.06,0.0527,3.0299,1.1176470588235294,0.147,187.2411,1.0333333333333334,0.9516,0.9322,0.0512,0.0703,37.4942,1.0398293029871977,EE2
0.7,0.09,0.0717,23.2335,0.7503486750348675,0.1996,243.1149,0.7705410821643286,0.9199,0.8879,0.0582,0.0936,60.8914,0.7222222222222221,EE3
0.7,0.12,0.089,22.6826,0.6640449438202247,0.2562,252.9975,0.6545667447306791,0.8878,0.8466,0.0726,0.1149,58.2633,0.6327241079199304,EE4
