censored_proportion,events_proportion,ijk_std,ijk_std_rel_error(%),ijk_std_cv,jkab_std,jkab_std_rel_error(%),jkab_std_cv,True_Y,RF_Y_pred,rf_emp_std,ijk_biased_std,ijk_biased_std_rel_error(%),ijk_biased_std_cv,events_bin
0.1,0.09,0.0231,-3.2194,0.6666666666666667,0.0277,16.0743,0.6534296028880867,0.9458,0.939,0.0239,0.0439,83.8849,0.6742596810933941,EE1
0.1,0.18,0.0382,4.8122,0.4502617801047121,0.0438,20.2569,0.4771689497716895,0.8822,0.8605,0.0364,0.0669,83.7554,0.4424514200298954,EE2
0.1,0.27,0.0513,3.2262,0.36452241715399614,0.0579,16.5138,0.383419689119171,0.813,0.7773,0.0497,0.0869,75.003,0.35558112773302647,EE3
0.1,0.36,0.0623,3.907,0.3146067415730337,0.0704,17.3421,0.32102272727272724,0.7378,0.6889,0.06,0.1031,72.0032,0.28709990300678956,EE4
0.3,0.07,0.0246,-2.0562,0.8048780487804879,0.0363,44.9022,0.7796143250688705,0.9528,0.9482,0.0251,0.0438,74.5921,0.7808219178082192,EE1
0.3,0.14,0.0413,10.965,0.5181598062953995,0.0572,53.8541,0.5314685314685315,0.897,0.8782,0.0372,0.0677,82.0311,0.5169867060561301,EE2
0.3,0.21,0.0555,14.6782,0.40900900900900905,0.075,54.7345,0.404,0.8348,0.8052,0.0484,0.0873,80.1605,0.39289805269186706,EE3
0.3,0.28,0.0684,8.001,0.37719298245614036,0.0922,45.6329,0.368763557483731,0.7677,0.7251,0.0633,0.1054,66.4583,0.3481973434535105,EE4
0.5,0.05,0.027,-14.8418,1.0777777777777777,0.0511,61.3265,1.0078277886497065,0.961,0.9579,0.0317,0.044,39.051,1.0068181818181818,EE1
0.5,0.1,0.0433,12.2996,0.6766743648960739,0.0761,97.2478,0.6754270696452037,0.9179,0.9045,0.0386,0.0661,71.2694,0.6550680786686838,EE2
0.5,0.15,0.0584,20.3803,0.5136986301369862,0.1002,106.5347,0.5109780439121757,0.8684,0.8448,0.0485,0.086,77.3574,0.49534883720930234,EE3
0.5,0.2,0.0751,23.7166,0.422103861517976,0.1275,109.9987,0.42509803921568623,0.8145,0.7797,0.0607,0.1082,78.151,0.4066543438077634,EE4
0.7,0.03,0.0348,-21.4757,1.5775862068965518,0.1068,141.0182,1.398876404494382,0.9704,0.9672,0.0443,0.0504,13.8472,1.4404761904761905,EE1
0.7,0.06,0.0522,16.5331,1.0402298850574712,0.1468,228.0053,0.9754768392370571,0.9395,0.9315,0.0448,0.0713,59.3276,0.9691444600280504,EE2
0.7,0.09,0.0728,19.731,0.7815934065934066,0.2137,251.5199,0.7725783809078147,0.9011,0.8818,0.0608,0.0963,58.4007,0.7487019730010385,EE3
0.7,0.12,0.094,33.8387,0.6797872340425531,0.3066,336.6763,0.6829745596868885,0.862,0.8353,0.0702,0.1216,73.2161,0.640625,EE4
