censored_proportion,events_proportion,ijk_std,ijk_std_rel_error(%),ijk_std_cv,jkab_std,jkab_std_rel_error(%),jkab_std_cv,True_Y,RF_Y_pred,rf_emp_std,ijk_biased_std,ijk_biased_std_rel_error(%),ijk_biased_std_cv,events_bin
0.1,0.09,0.0232,-2.4044,0.6508620689655173,0.0262,10.384,0.6374045801526718,0.9458,0.939,0.0237,0.0352,48.5119,0.6562499999999999,EE1
0.1,0.18,0.0381,5.298,0.42257217847769024,0.0415,14.7387,0.45060240963855425,0.8822,0.8606,0.0362,0.0544,50.4527,0.4227941176470588,EE2
0.1,0.27,0.0514,3.3982,0.35797665369649806,0.0553,11.2401,0.3688969258589512,0.813,0.7773,0.0498,0.0715,43.7675,0.3524475524475525,EE3
0.1,0.36,0.0628,4.583,0.3121019108280255,0.0677,12.7526,0.3220088626292467,0.7378,0.6887,0.06,0.0856,42.6207,0.29205607476635514,EE4
0.3,0.07,0.0247,-0.7907,0.7813765182186235,0.0316,26.8006,0.7594936708860759,0.9528,0.9482,0.0249,0.0357,43.2965,0.7647058823529411,EE1
0.3,0.14,0.0415,11.8396,0.5084337349397591,0.0499,34.4906,0.533066132264529,0.897,0.8783,0.0371,0.0563,51.6868,0.5097690941385434,EE2
0.3,0.21,0.0557,14.9332,0.39676840215439857,0.0658,35.964,0.40577507598784196,0.8348,0.805,0.0484,0.0734,51.4828,0.38828337874659397,EE3
0.3,0.28,0.0685,8.296,0.37080291970802914,0.0816,28.9633,0.37132352941176466,0.7677,0.7251,0.0633,0.089,40.6307,0.351685393258427,EE4
0.5,0.05,0.0272,-15.0064,1.0404411764705883,0.0416,30.0677,0.9879807692307693,0.961,0.9578,0.032,0.0369,15.4553,0.991869918699187,EE1
0.5,0.1,0.0435,12.6258,0.6620689655172414,0.0616,59.2915,0.6818181818181819,0.9179,0.9045,0.0386,0.0561,45.2323,0.6506238859180036,EE2
0.5,0.15,0.0589,21.3098,0.5059422750424448,0.0816,68.0509,0.5183823529411764,0.8684,0.8447,0.0485,0.074,52.4749,0.49594594594594604,EE3
0.5,0.2,0.0751,23.7833,0.42077230359520645,0.1036,70.861,0.42084942084942084,0.8145,0.7797,0.0607,0.0931,53.5501,0.4092373791621912,EE4
0.7,0.03,0.0355,-20.6655,1.5690140845070424,0.0799,78.7617,1.4042553191489362,0.9704,0.9671,0.0447,0.0441,,1.471655328798186,EE1
0.7,0.06,0.0524,17.318,1.0286259541984732,0.1082,142.2322,0.9731977818853974,0.9395,0.9316,0.0447,0.0628,40.5051,0.980891719745223,EE2
0.7,0.09,0.073,20.235,0.7739726027397261,0.1567,158.2242,0.7766432673899171,0.9011,0.8819,0.0607,0.0856,41.048,0.7535046728971964,EE3
0.7,0.12,0.0937,33.9776,0.6734258271077909,0.2198,214.3532,0.672884440400364,0.862,0.8354,0.0699,0.1085,55.1548,0.647926267281106,EE4
