wb_mse_ipcw,wb_cindex_ipcw,rf_mse_ipcw,wb_y_pred_X_point,rf_y_pred_X_point,ijk_var_pred_X_point,ijk_var_biased_X_point,jk_ab_var_pred_X_point,bootstrap_var_pred_X_point
0.17494527756135508,0.6822719477129152,0.17458389226200524,0.795625257381622,0.7993845119556864,0.0020049522016212344,0.018403624247396635,0.004603981709102804,0.0
0.16754815440047904,0.7186814315246342,0.16991642983132016,0.7989399796785324,0.7942239198241834,0.003048575968321837,0.02082035664271167,0.00680757847651051,0.0
0.15634281227987035,0.7104698155490647,0.15496434288626043,0.8000097402596061,0.8281749977388807,0.000392045853205689,0.008516691951324337,0.00206243160041634,0.0
0.16114651089088425,0.6887595172077964,0.15556471029299337,0.7978520652951697,0.8032072065241336,0.0003925306504293114,0.0073668963242570626,0.0015010759830439944,0.0
0.17757273637767365,0.6589657173342959,0.17622216483996456,0.8132039903593157,0.8145038142718463,0.003780549692468889,0.034637169874528556,0.008267514804437243,0.0
0.16890905345987658,0.6906394042874178,0.1655168819242497,0.8039617896951845,0.8089527599187935,0.0009428993221507927,0.016691323579012353,0.00417095651863662,0.0
0.16391393944147517,0.6983424953964402,0.15905726692373273,0.8084073460400822,0.8157563857994147,0.0026903234662046076,0.02890809186039903,0.008792970078735779,0.0
0.1691376463090053,0.696907077863159,0.1625206975536134,0.7988070307348256,0.8324460742820804,0.0007779107219187814,0.008162198388091523,0.0020626983309554835,0.0
0.16895589226336208,0.689733594991221,0.16408706618697197,0.8102861767707078,0.8500894203653333,0.00048691573525705585,0.005335073691148283,0.0010380146100572047,0.0
0.18315702270268505,0.6864322031658272,0.18046995344172898,0.7996470784868175,0.771518962610101,0.0010151198623504394,0.016996692268997218,0.004652167380938196,0.0
0.17295190327489662,0.6928904783005442,0.17341669697489082,0.808180297545097,0.8091779998130956,0.0014588063450619963,0.02224256759458493,0.00419232886229759,0.0
0.17720476725888984,0.6814123610925115,0.16953194506944003,0.8033126096867261,0.8049890499795868,0.0021531617029893167,0.02722337701012582,0.006828029801423906,0.0
0.1629445206668712,0.7049366189848844,0.1582088309195171,0.8172979185816485,0.8040242032967942,0.0012246485298833742,0.007717259567167309,0.002387874879293669,0.0
0.18823543951576993,0.6828422848918627,0.17331258384591813,0.8174096772517593,0.8210981458386143,0.0013644571155838787,0.018402358896623235,0.004268671099875637,0.0
0.1797533083488038,0.691040904827545,0.16911069068269735,0.8036682550771284,0.7824224382623604,0.0010212204777534963,0.008265910145059561,0.002998592669632991,0.0
0.1612339918341382,0.6801715400548158,0.1540597963597086,0.801774899919386,0.803381812405961,0.001139044487480827,0.013773174118408905,0.0032163640478713416,0.0
0.1773610231014297,0.6870588814700638,0.1772993175101299,0.8084194979247357,0.7700816107703438,0.0003179835678390284,0.012333028256048451,0.0028377435802632266,0.0
0.16087234000562206,0.695338839303561,0.15795311903450965,0.8171109452602149,0.7973928763318904,0.0007116476141342566,0.010619042328552927,0.001720501454872899,0.0
0.1647513431828452,0.6939678703930923,0.16440840315369246,0.8004602093783256,0.7951265322264955,-0.00035740366741741046,0.015279197694360648,0.0014149537900278904,0.0
0.1770488955849302,0.7030299315415333,0.17775571210791857,0.8019210360515491,0.7829509079840113,0.0016289562354560756,0.02403886871509822,0.005675736695064819,0.0
0.16879011428096666,0.6845655638676806,0.16567525950889758,0.8001340925648606,0.8281959162324646,0.0014126606065671034,0.014267105977063104,0.0031938238183377085,0.0
0.17296755467671082,0.6970980289119538,0.17023911628315466,0.8039329697520384,0.8117925676034238,0.0007581261715402781,0.011116134617448845,0.0015202023435356808,0.0
0.17076642133655492,0.6791267816856383,0.16787350714465615,0.8109796802246149,0.8518684030345524,0.0013915810923630038,0.010503663663780092,0.002906402204719126,0.0
0.17647652161199204,0.6824533188975052,0.17284588908348272,0.8010907641629378,0.8381431159312703,7.662958263941755e-05,0.007983623697413086,0.0019166105117985523,0.0
0.16707000900933824,0.6980716068335253,0.1653715825233231,0.8119078669358618,0.7799948125416508,0.004476409164316457,0.04611595625480667,0.011601510403378243,0.0
0.18665396165027592,0.6841165048630322,0.17766132539518553,0.8147955902121417,0.8337321967513367,0.0012888225562234686,0.017950053882806433,0.004038010850034815,0.0
0.1738352928247213,0.678948675828512,0.1715345711935907,0.8113002229479369,0.8007497812947441,0.000904905640047575,0.021972313445846766,0.004011859509826153,0.0
0.17520067927055133,0.7019322548903808,0.1833183821892061,0.8044995712113447,0.8051439146302559,0.0007323699825376208,0.009567414057861478,0.0016878446576970782,0.0
0.1807107835836709,0.6719468012085623,0.17201818687872159,0.8196686093206266,0.8783707919594086,-3.0505555359509363e-05,0.004580717129117184,0.00046599970884483,0.0
0.1701276481854905,0.6941406705038434,0.16502391508170658,0.8170055840360838,0.7968573834980834,0.0006177390573805768,0.01546312050276735,0.001565335147895669,0.0
0.18347891777170547,0.7004044462622927,0.18560991366291674,0.7915404008623749,0.6471886021389643,0.00027452117811928994,0.011795348573631695,0.0018349043060071624,0.0
0.17705965685634625,0.6785094917095289,0.17486229106090118,0.8090018324711307,0.7214150791954955,0.0018164363225264893,0.017944362600379647,0.0042409186810850735,0.0
0.17132168246516186,0.6889886682210373,0.1764519359390094,0.8107340606945083,0.8177041114416602,0.00013627761845218115,0.0021369794806881254,0.00036868482095881415,0.0
0.17365916866106884,0.6847823010747536,0.17737950346860942,0.8200738585684885,0.7858451673148081,0.0008633457459930917,0.017270038068603107,0.003928482827544738,0.0
0.17390070224622228,0.6829777322648879,0.17376668567449555,0.8130304541837573,0.7200452476057448,0.0019553331025383217,0.042757109538711736,0.011119048982764529,0.0
0.1845349397368987,0.6930966040786393,0.18117651058277132,0.8006351815256069,0.8205296014252115,0.00027044238338123656,0.005220214736075987,0.0008642506984370413,0.0
0.17194605729508106,0.6918575652274307,0.17974991120383688,0.8147990455082079,0.796557153291614,0.0014142864874125173,0.014510868598253006,0.0033228667025396175,0.0
0.17028974645020079,0.6855940562329277,0.1635882172747776,0.8264087169083686,0.8308981285132511,0.0012591197753934365,0.02298765827304847,0.004999479965099224,0.0
0.1779665917994004,0.6861015392131788,0.1723787632070356,0.8119795987700659,0.7879853565688097,0.0009386973549372103,0.00712169641933247,0.0015666971779067247,0.0
0.1694879957503985,0.692919139354904,0.17488027777031748,0.8149910754400312,0.8283185620597874,0.0009645335890288431,0.009425330422110172,0.002218602162037779,0.0
0.17047401843972237,0.6994932447678053,0.16620327156109516,0.8109758803567336,0.7938240358937642,0.0028817980170215314,0.03390994653368586,0.007635922436626773,0.0
0.17824743468940202,0.6910248055496019,0.1770988277590591,0.8115042092000673,0.8367984691511521,0.0016344796307570728,0.016849763928249793,0.0027801616418063474,0.0
0.17179817795240274,0.6695031339418517,0.16576047634775873,0.8010687628893037,0.7736347045552663,0.0019022202649881786,0.015672897655727512,0.0035509644508810168,0.0
0.16042695394162518,0.6847534659822917,0.16383549197762579,0.8127686747561851,0.7829419326113009,0.002282474565222327,0.01847070115934912,0.004825864021858216,0.0
0.1748319142172954,0.6923899409122894,0.17870741923780564,0.8025096433575356,0.7954961140680262,0.0018121883376165538,0.015783538605516966,0.0038486446429444945,0.0
0.16202523880011824,0.6743271828810976,0.16605753445081367,0.8016358586423854,0.7479311329494214,0.0069958140166342594,0.06082227626153334,0.01408219085422227,0.0
0.17880807471045407,0.7004356732139384,0.17204953288126362,0.8058828114757298,0.8099663869722247,0.001152682934480639,0.013709119067058951,0.0016857880536451757,0.0
0.17762258637437311,0.6853656480888882,0.18336313766496878,0.817006623538632,0.7658731017658533,0.000555660448279047,0.012300422232850074,0.003176364046476546,0.0
0.17188690147822544,0.6648323298718857,0.165705602140919,0.8060100511664077,0.8128509162334981,0.00184568585706818,0.023144735788073953,0.00367918607347284,0.0
0.17111279840371424,0.6851970935950691,0.17271119715728467,0.8031573572006941,0.8006651986387118,0.0029551756295586804,0.023363979776005683,0.006520439641086909,0.0
0.16536070782358273,0.6968800296667117,0.1625287825210568,0.8037944994127784,0.7235715820899761,0.0016345530074292243,0.029580968146046757,0.007049563098386884,0.0
0.17111401814189614,0.7071488270447213,0.17933285135121485,0.7879535715180374,0.7616159090580672,0.003683446173620271,0.04737967402344517,0.010911374934025553,0.0
0.15598148433921635,0.6880426561597878,0.1492941618309944,0.8194151708050673,0.8101559159592981,0.0004218775204211621,0.0038298941765888884,0.0008554618052271003,0.0
0.18296013749989784,0.6869763628934084,0.1821036745433924,0.7997275062805463,0.7495720126910597,0.004053716731957396,0.05325638032398866,0.012254651614668849,0.0
0.16210352521247903,0.6831151412032056,0.1590123172130588,0.8087533552816407,0.8435263544001523,0.0005860180345555552,0.010346508310303643,0.0018415074117754358,0.0
0.18245405762466893,0.6880782146458534,0.18617636612738353,0.7891386387959108,0.8011689699838739,8.393728509380367e-05,0.006663496849491431,0.0010885475937710675,0.0
0.1675800977148734,0.6937647794094002,0.1625354719380991,0.8057120880485626,0.801372293448275,0.001663305066482176,0.01350001794718875,0.0028791108985073664,0.0
0.170294143331091,0.6905276504681462,0.16918830746602825,0.8031700848555186,0.7642391724440526,-1.4708898198094456e-05,0.055749551950268754,0.0076599974285201655,0.0
0.16903884183051812,0.6888092596502888,0.16344207290535046,0.8073252452701205,0.7675111823608401,0.0011922141918459632,0.023998243182350564,0.0050338730567839884,0.0
0.17642760020604997,0.6925989339926067,0.17498915672172807,0.8014110056998142,0.8162066236993615,0.0017883929688394251,0.019795377218216108,0.00393348888291236,0.0
0.17833880705363278,0.6956084118854491,0.17509527700204508,0.8029318516998157,0.7598840386411932,0.0009879789654106165,0.02919620568826395,0.0054944787347426804,0.0
0.16893269091475563,0.6870724283002765,0.1715925105587163,0.8034148073588532,0.7928101998008713,0.0017800587807786598,0.016464360028610542,0.004049461956527483,0.0
0.18359265549493944,0.6655679233056419,0.1762918518155826,0.8060780801188372,0.8322069689397747,0.00047256697052456935,0.008128737980915889,0.0011801071557340451,0.0
