wb_mse_ipcw,wb_cindex_ipcw,rf_mse_ipcw,wb_y_pred_X_point,rf_y_pred_X_point,ijk_var_pred_X_point,ijk_var_biased_X_point,jk_ab_var_pred_X_point,bootstrap_var_pred_X_point
0.12606419985473816,0.7078770795475973,0.11968829653494895,0.9002859387250557,0.9076348504693569,0.0007408399844779888,0.0013970793595135863,0.001431534575039017,0.0
0.11730080215205303,0.7621233133415822,0.11638985457950873,0.8978332876389578,0.8534594457169826,0.0010999273354858272,0.0020041604765278064,0.0022693654417470658,0.0
0.1132016602539057,0.742124728372978,0.1153986408835073,0.9048945259177742,0.916741358519627,0.0002071321368000535,0.00042247005408239697,0.0004668784312412384,0.0
0.09586448418420708,0.7120861033834793,0.09381269097603556,0.9020259226635944,0.905965299371568,0.000491580440443186,0.0011290980593163806,0.0013046551607718802,0.0
0.1195233510164892,0.66383487300406,0.11430003403642412,0.894938018047617,0.9195800257430299,0.0005322356288647927,0.0011593665386912388,0.0012405822996820585,0.0
0.10419048740838975,0.7138381875989122,0.10241300751989293,0.9032024451025713,0.904836563435588,0.0003338971121266236,0.0006208864999657063,0.0006823598024989466,0.0
0.10903789217729314,0.6706573420724937,0.11028380531068534,0.910470471102203,0.9314809990812462,0.00021441032510280747,0.00039028769352653705,0.0004669582633060452,0.0
0.11408987916546356,0.7020550075816371,0.11321803799543285,0.8968388543805424,0.9279709211942481,0.0002290762426307738,0.0004008891411959343,0.00042757629378771365,0.0
0.11368444231595781,0.6984911045973953,0.11312694450908282,0.9101137897286707,0.9167737154597863,0.00034565950853251916,0.0006089487097731906,0.0007825485145596192,0.0
0.1035921954386479,0.6937175899765795,0.10693158198285524,0.9049784549992892,0.9018932297380354,0.001779216571896851,0.003325058428045698,0.0031856308216447996,0.0
0.12434356005122578,0.8024233764374813,0.13386560265203498,0.9029897699906534,0.909611379387268,0.000326564164703871,0.0006855178609423802,0.0007981367758530106,0.0
0.1279116455408767,0.7135849297631569,0.11733567268491554,0.9167182387470745,0.8824946838106827,0.0004569264660215968,0.0012625540434584913,0.001560952411398549,0.0
0.10209044556859456,0.7132093146723337,0.09947387426592809,0.9219706942614441,0.89637672469341,0.0008909760995225282,0.0015507344313643626,0.001818989135290875,0.0
0.10727573007137346,0.6766908306463901,0.10338265237590301,0.9087044588865747,0.9364938230036439,0.0006622247210812595,0.0015199744427241227,0.0021130021547242006,0.0
0.1267142968885997,0.7168841298644629,0.12779095797911344,0.9132873090559908,0.8899448598499011,0.0005546775815891969,0.0009138042353336372,0.0010999690436654403,0.0
0.10267430651144588,0.6712227538699783,0.09889847697211976,0.9083205509324652,0.9088169678830418,0.0013083906988216837,0.002279712378830106,0.0026883771116089678,0.0
0.11484974021594664,0.6851233308234138,0.11335292569331502,0.9082947809463214,0.8976809683734537,0.00046457165638506153,0.0011056448613442585,0.0016546274458561154,0.0
0.11137370209058298,0.6339000607385001,0.11270610560247948,0.9072244476386105,0.9103127226238894,0.00038623165190103154,0.0006610409210196587,0.0006779035868614341,0.0
0.11671190468818964,0.6202365543163537,0.11679046689999699,0.9063083188783081,0.9063836493313604,0.000390182822399372,0.0011399032123115152,0.001293555407418238,0.0
0.1182325783214255,0.6872125500426565,0.11774930349145113,0.9020616563866968,0.8988272916051285,0.0006630641401726534,0.0015175230957268778,0.0015046523220071239,0.0
0.11610413834176872,0.7043417741241136,0.10977243935427095,0.8962980770394917,0.9532552257945391,0.00037852655989872283,0.0006797356934573049,0.0007185320022914587,0.0
0.11220018864454541,0.7195012443430773,0.10584095938574929,0.899446414255288,0.924842944967065,0.000254347737291344,0.0004645500402691401,0.0006972547233117944,0.0
0.10484188374460135,0.6797355989516367,0.10514720275714029,0.909778719858453,0.9264889357371575,0.0006583822557960882,0.0011893832876782786,0.001228940078545889,0.0
0.10392342425519673,0.7008652524418193,0.10403427289164584,0.9137843682008366,0.9158797804605775,0.0003174748847736728,0.0006145111099045206,0.0008164230480310942,0.0
0.11278896572488756,0.6414002195675685,0.11007415627354757,0.9137256541664898,0.8967080343417958,0.004435084657404286,0.009696199614956645,0.01082448682422019,0.0
0.12753727721264144,0.5624446748840036,0.11958021514496156,0.9249165897900632,0.9246122096476479,0.0009566125128801457,0.0015733524405848293,0.0018765538150909936,0.0
0.12102877108019283,0.6943271165205003,0.11127239691978538,0.9291204013348001,0.9137944530023128,0.0005234603212981805,0.0010248684569936451,0.0012727918006916264,0.0
0.12916418028429058,0.6841325525303572,0.1307080625129477,0.899698140450397,0.8926920894068644,0.0006401156445101698,0.0016966324076918213,0.0024929808494534426,0.0
0.11792449963722851,0.692826779245503,0.11479439076109821,0.9258835928461563,0.9413617557078888,0.00020767866773245547,0.0003914700356614188,0.0004587637857326479,0.0
0.11902959681287015,0.7065846812327097,0.11431770556103427,0.9192587222330558,0.9211514463671108,0.0007347983448582462,0.001699404868094566,0.00200043467904378,0.0
0.12003420843048532,0.6795107896903466,0.11832961489999268,0.8928645904227483,0.8865491824117022,0.00171629875123619,0.0028229962101037074,0.002978758233810445,0.0
0.12035371903224289,0.5987138126706292,0.11708545277263487,0.9112579663191527,0.8585123080273029,0.0020135590641200034,0.003477576056483761,0.004727086990972873,0.0
0.12136111545060928,0.5459469664663105,0.11720916879326138,0.9092123053698455,0.9176762789960151,0.00013305227335292692,0.00025444660847054063,0.00031275245999888183,0.0
0.1198142063081136,0.7102845062040927,0.11426700810631116,0.9159141503181168,0.8725097446957802,0.0007500057649043358,0.0014267638054610526,0.0017636672467689013,0.0
0.11619759155526138,0.7012581209767498,0.11165443318304612,0.8973072033133317,0.8295085051169733,0.004054618660116125,0.009661152786123842,0.01378586545599111,0.0
0.13396914047893377,0.6853132771649898,0.12991521209329504,0.9102759703013026,0.8959692493003886,0.00043056351338643896,0.0008961164098192951,0.000986624963107327,0.0
0.10521010689276138,0.7074642458939837,0.11001389052743628,0.9165386952692374,0.9106215003591456,0.0005209578312927666,0.0009940987959289342,0.001318588531989621,0.0
0.11598671302827779,0.6435373045906102,0.10586505809332064,0.923112413209087,0.9422271887392544,0.00018511466235024377,0.0005302083762479014,0.0007216386779965145,0.0
0.12452145912533567,0.7103841644544323,0.1179700898788782,0.908695986190677,0.8836335377275365,0.000995568866663865,0.0016618424916848473,0.0019242141060679412,0.0
0.11928316780300074,0.6694999261556854,0.11981330483728135,0.9138144479221757,0.9031767731090042,0.000919570577657289,0.0016237104499830543,0.0018457784377835763,0.0
0.10797947945332717,0.6921008143146639,0.10100678043907951,0.9063264120512768,0.941740958040861,0.00041535261299813605,0.0008513054466363834,0.0009161616632040946,0.0
0.12172959207483891,0.712484406022284,0.11785839712372986,0.910471230156917,0.9029298825822569,0.00043011309679171015,0.0010417071492953172,0.0011695799130451222,0.0
0.12096060917632184,0.687773861971616,0.11700278248539471,0.8958806934767997,0.8651904484864767,0.000325326827477924,0.0006917476058503219,0.0008529879783290099,0.0
0.12510015399686036,0.737340539349261,0.1263784604594375,0.9134614976757311,0.8879521521510483,0.0005438320269446329,0.0012681165183837698,0.0014045262030031615,0.0
0.12217774647632709,0.6578363015885565,0.12241262019312724,0.9071360889784812,0.8814797072639161,0.0004703778657536872,0.0010121861554073534,0.0013738499021463723,0.0
0.0987889425791514,0.5696890046946195,0.09182335848993892,0.904649462576327,0.8899968809020798,0.0051653886131780525,0.008223910715264364,0.009089037085998536,0.0
