wb_mse_ipcw,wb_cindex_ipcw,rf_mse_ipcw,wb_y_pred_X_point,rf_y_pred_X_point,ijk_var_pred_X_point,ijk_var_biased_X_point,jk_ab_var_pred_X_point,bootstrap_var_pred_X_point
0.0517145065162618,0.520151923500382,0.05483918075679678,0.94391234676542,0.9404802793056818,0.00031528038531401624,0.0005167940096642273,0.00042200787887623786,0.0
0.0504809027189948,0.49435264917337096,0.043022232004940174,0.9514761486952341,0.9433151112126801,0.0005913472096050761,0.0015100893333497355,0.001026967231870703,0.0
0.05916211192250561,0.6655314841573742,0.04940885346518654,0.9418770161211523,0.9400328947521541,0.0004976026123622966,0.0008970875564909692,0.0008378473298543942,0.0
0.052932320931171964,0.5786404982688461,0.054562863526944255,0.948727739549333,0.9642740585188578,0.00015377668941747997,0.00026798450657789544,0.00019812948341923312,0.0
0.1073529224881028,0.7009384950502364,0.10636304423251323,0.9530242899096173,0.9922981092950564,4.057630918664204e-05,8.072531786412228e-05,6.993335081169939e-05,0.0
0.08479286831996442,0.6598534303424666,0.10140626586717054,0.927514586605054,0.9466779594764355,0.0005166351735441195,0.0007649708712415613,0.0005174727832538137,0.0
0.07945132280183247,0.533777388239429,0.07554658833822188,0.9473762212289785,0.9282174513515041,0.0013489975652200034,0.002198938012180181,0.00146971004643034,0.0
0.07140132846430208,0.5862454774459944,0.07527903841343334,0.937552780513003,0.9366672057742118,0.0014942593272182095,0.004214094262390609,0.0024674758037620684,0.0
0.08110633859583245,0.5983404432787414,0.08667667704028455,0.935029541370277,0.964515660996976,0.0003810949759105464,0.0006129189081312658,0.0005023872617926321,0.0
0.08683621180209163,0.6015109818476204,0.09225800606178071,0.9439760029981585,0.9638265677616009,0.0002917282019452781,0.0004462644891423106,0.0003560750464941104,0.0
0.08724027224669824,0.5748956173322178,0.08459991680222011,0.9439113394047222,0.9594855829082123,0.00048131732708879766,0.002724366933942512,0.0011859932927234672,0.0
0.07983648859700739,0.5917032930680003,0.07606651463135947,0.9402351936885807,0.9631187356094881,0.00015564317336884092,0.0003318414398796577,0.0002694712275147258,0.0
0.07563690086403227,0.6361473070593993,0.07496903289025456,0.9478869395692927,0.9944011857541667,2.8476626012605967e-05,5.9429959333892256e-05,4.145595246443358e-05,0.0
0.10290281593903851,0.5514556994742742,0.10143971077510246,0.9545447083784734,0.9654116587154221,0.00021469723115730464,0.0003063999954025047,0.0002537774059859871,0.0
0.08624045307801247,0.6356197945530676,0.0752467130484487,0.9479907969805947,0.9639189829216023,0.00015537627094652993,0.0003673014186013754,0.0002608186248514395,0.0
0.06894448803149833,0.652756346631135,0.0676270441390145,0.9320049289952491,0.9808362262294064,0.00021047128301729704,0.0003649659271278432,0.00024854176250371915,0.0
0.07138410267293664,0.6877843549599799,0.06996589798689175,0.9429372436593509,0.947974333842283,0.0002737804015666739,0.0004992419586279689,0.0005236739579848667,0.0
0.10897298707650477,0.6132992819762353,0.10702805984972952,0.9414463783619768,0.965348146252929,0.0004449788254854098,0.0007765894989879609,0.0004870744070795918,0.0
0.10128359819054247,0.6212585621807006,0.09719703714352732,0.9419344274874927,0.9621669594269516,0.0005442073487766535,0.001406783669257644,0.0010679485205713044,0.0
0.04331676933651065,0.5202342390844471,0.051841741420504024,0.9414351937206976,0.9673992523008913,0.00024787031784405026,0.0005075599152241483,0.0004836613028648667,0.0
0.06840509896904552,0.6926766838824516,0.06559550247581558,0.9366129418439412,0.9316725446409926,0.0006699644486381172,0.0016884076591761911,0.0014700734968493914,0.0
0.0884280230049126,0.38673287779262805,0.08431671387060259,0.9244583238172837,0.951457408964156,0.00022089804016373982,0.0005283822517662826,0.00036660817352833757,0.0
0.08243419263786039,0.5653556607504505,0.08288634235984149,0.93199825439656,0.8947277961446136,0.0018449531908619112,0.0048385212340701644,0.003029511889314494,0.0
0.08095723255141121,0.5694986080315173,0.08300100420720129,0.9452834694967244,0.9010518663411428,0.006687664015618771,0.014379469625792209,0.011176410273050878,0.0
0.07137138004743053,0.6869964972090519,0.07180894796865366,0.9386757271800658,0.8979745483978108,0.0012263975004884816,0.00211877022375698,0.0018226275593326315,0.0
0.07187551458197201,0.627057351225183,0.07201588488396354,0.9629364240613449,0.9915488365119304,4.153729986195193e-05,0.0001008177623474353,7.077438425379419e-05,0.0
0.06653348561213356,0.6486384153124986,0.08012926039313074,0.9378912627469351,0.9559463472649109,0.0003805231810415742,0.0011015299109926832,0.0008281882801027803,0.0
0.08912421906269048,0.6616034968365566,0.09152078044190194,0.9379295707747392,0.9802811981559341,0.0001351010144986862,0.00024611555278034,0.00022248699244213776,0.0
0.07463836621721671,0.656126565930316,0.07515163474823615,0.9332760275364447,0.9629220588456442,0.00029892407172232805,0.0005195851577213585,0.00031194650561453067,0.0
0.07829565731070535,0.6628612263286805,0.08029652752114398,0.9287883286323522,0.9486193406951725,0.0007596448572247051,0.0010480457545844833,0.0007603308083408803,0.0
0.08250676888222934,0.6950197529663614,0.08919064968874417,0.9279380778504819,0.9362733428668862,0.0017521855843074378,0.003692721355862029,0.0035092645109289122,0.0
0.05104384354653945,0.6526542272141105,0.054960055936765964,0.9280658067793859,0.9122902598271112,0.0009079467548928455,0.0013772561715069374,0.001561187894782034,0.0
0.08088383470666417,0.7084529410480558,0.0844716093649293,0.9227671589376042,0.9444706225059775,0.00040317740546467616,0.0005570798690655826,0.0004565830532583058,0.0
0.03100959984641604,0.6402812646537196,0.029582529000196367,0.9434584978666388,0.9232872953179138,0.0016978023339804997,0.0025086296699149547,0.0020411572725900213,0.0
0.08332301805631863,0.6643722888262277,0.08340500515771307,0.935512796097294,0.9432450203361841,0.00038768774200415777,0.0006790031405772537,0.0006409191525267274,0.0
0.07911973855719544,0.6880083708198312,0.09085758099455316,0.9549895026638039,0.9602382611898579,0.00016494104613609965,0.00026048279799963423,0.00024226224417421772,0.0
0.059492523359120905,0.5404938766455154,0.06333058412591476,0.936282855471058,0.9538710256362442,0.0002644398154462975,0.0003886289501266107,0.00037990986302157163,0.0
0.05800032843300041,0.8028046282835423,0.056707527603740954,0.9497906343177798,0.9474153437580535,0.0008936709551202854,0.001613210360492911,0.0014942833684627851,0.0
0.07864605446945522,0.40749734353260303,0.0802453992221993,0.9263023405844175,0.9133642186401613,0.0008619875048300862,0.0014246703194820127,0.001165833998035392,0.0
0.047457532815507276,0.6762061925410537,0.05489899563805277,0.9048422801490097,0.9267229436904773,0.0006766174844094592,0.0011568512054181393,0.0010298055416563794,0.0
0.08463431252268089,0.7464481792680521,0.08917911404259507,0.9251807244628834,0.9495059597397842,0.00036864787971299965,0.0006791950621491499,0.0005201713664575478,0.0
0.05622377555791182,0.6973945664130259,0.06222059043852095,0.9325011635713947,0.9619061692608163,0.00013842279538624818,0.0002595994183367768,0.0001842952479282608,0.0
0.07307959900420799,0.9697588038984234,0.07427826049810865,0.9459616711456232,0.9387078839053216,0.0004229030190625696,0.0008569218899286083,0.0007342426361974647,0.0
0.09155449619711277,0.6032234113464576,0.0932050062436589,0.9247865174145553,0.9232241425525287,0.0008383436909747616,0.0014905969905908312,0.0010395114473900518,0.0
0.06485039116975913,0.6409878480441216,0.06400272208935258,0.9411137630914406,0.9645366774533516,0.00013182752602474448,0.00024240029124508858,0.0001995692650328241,0.0
0.0515334094877677,0.6303127754064831,0.04676200480375995,0.9360852109761884,0.9591473128485781,0.00013212571291754442,0.00024885203966578507,0.0002202136268207482,0.0
0.1051319021723966,0.6927432524117195,0.10694076937669704,0.9497645166245533,0.9738664454776983,0.00012834396232497475,0.00021375017826920755,0.0001888074325819432,0.0
0.04349060278211598,0.4765913019795334,0.05115081316982988,0.9348499814342194,0.9457387490207377,0.0006657485063476565,0.0010490171054760328,0.0007621703678838558,0.0
0.08913765710284542,0.5779964750866597,0.08725227942121701,0.9528489147754929,0.9594768891423457,0.0002275786130140965,0.00033666929450284046,0.0003191847295129323,0.0
0.07653573883004067,0.5432762144431531,0.07693382246201017,0.9363685470030765,0.9478411161796548,0.0008007365879598756,0.0011366303177314876,0.0008094403953514925,0.0
0.054416959112345877,0.8441156401148052,0.05948879959983946,0.9632609487704018,0.9729477633465999,0.00010364226065913071,0.0006792311259322973,0.0005248338495198413,0.0
0.06784674251458726,0.49432762051062806,0.06856095317886382,0.9614978843681056,0.9581663375278282,0.00042938007131299483,0.001987657684638748,0.001740097330927894,0.0
0.08896138400043539,0.8245334563459341,0.10116707942624134,0.9497365161767469,0.9463406579068103,0.00042264798620499083,0.0007744803327476751,0.0006190559027865395,0.0
0.10256456555615957,0.4946957026093324,0.10209062652798068,0.9464871368174889,0.9467639159694825,0.0002774382217003021,0.0005383563059796885,0.0005279931294332466,0.0
0.06613712069242683,0.5778527017784273,0.06033738588970232,0.9303679140626429,0.9579216761410064,0.00035307476781681055,0.00093634646453403,0.0007717361724687885,0.0
0.06551133076389538,0.8156637831592186,0.06837235448486843,0.9376938994910425,0.9587805433562412,0.00014510034173448587,0.0002903792355208626,0.00024732470980960594,0.0
0.07152893677177373,0.6811436648509189,0.06391906422264039,0.9216551146067572,0.9533100870014346,0.00020339026329381128,0.0003718613979105735,0.0002699831501608757,0.0
0.06446755400754604,0.8348337953855567,0.06364768405146422,0.940698106920322,0.9039216689152694,0.009315039736467605,0.019921017917250525,0.014335938241035358,0.0
0.06724033733251837,0.6400680141944354,0.07391589529107376,0.9468016005100663,0.9583328923344534,0.0010825349849560837,0.004021754698519586,0.0023688410396435263,0.0
