censored_proportion,events_proportion,ijk_std,ijk_std_rel_error(%),ijk_std_cv,jkab_std,jkab_std_rel_error(%),jkab_std_cv,True_Y,RF_Y_pred,rf_emp_std,ijk_biased_std,ijk_biased_std_rel_error(%),ijk_biased_std_cv,events_bin
0.1,0.09,0.0115,3.2689,0.45217391304347826,0.0139,24.3744,0.4820143884892087,0.9458,0.9289,0.0112,0.0256,129.5808,0.53125,EE1
0.1,0.18,0.0203,5.2101,0.40394088669950745,0.0239,23.9661,0.40167364016736395,0.8822,0.8497,0.0193,0.0428,122.2612,0.3925233644859813,EE2
0.1,0.27,0.0284,1.1137,0.352112676056338,0.0331,18.0047,0.338368580060423,0.813,0.7677,0.0281,0.0583,107.6932,0.3156089193825043,EE3
0.1,0.36,0.0363,0.458,0.3415977961432507,0.0422,16.6687,0.3246445497630332,0.7378,0.683,0.0362,0.0728,101.2786,0.29258241758241754,EE4
0.3,0.07,0.0119,11.8599,0.42016806722689076,0.0191,80.3206,0.5654450261780105,0.9528,0.9379,0.0106,0.0249,134.2751,0.5823293172690763,EE1
0.3,0.14,0.0212,12.7747,0.3962264150943396,0.0326,73.1314,0.4141104294478528,0.897,0.8679,0.0188,0.0413,119.5629,0.4116222760290557,EE2
0.3,0.21,0.0296,6.9879,0.375,0.045,62.6564,0.35555555555555557,0.8348,0.7927,0.0276,0.0557,101.5355,0.3518850987432675,EE3
0.3,0.28,0.0385,7.6732,0.36623376623376624,0.0583,63.1334,0.3310463121783877,0.7677,0.7154,0.0358,0.071,98.5599,0.32535211267605635,EE4
0.5,0.05,0.0126,26.1957,0.5317460317460317,0.0271,171.5925,0.7822878228782288,0.961,0.9484,0.01,0.0236,136.7695,0.7245762711864407,EE1
0.5,0.1,0.022,19.3566,0.540909090909091,0.0445,141.2323,0.5842696629213483,0.9179,0.8935,0.0184,0.0387,109.9001,0.5710594315245479,EE2
0.5,0.15,0.0309,24.4968,0.4466019417475728,0.0618,149.0581,0.45792880258899676,0.8684,0.8336,0.0248,0.0527,112.5175,0.4516129032258065,EE3
0.5,0.2,0.0395,14.8535,0.42784810126582273,0.079,129.6497,0.40759493670886077,0.8145,0.7695,0.0344,0.0664,93.073,0.4036144578313253,EE4
0.7,0.03,0.0142,52.0875,0.7112676056338028,0.0477,411.3838,1.039832285115304,0.9704,0.9609,0.0093,0.0225,141.6126,0.888888888888889,EE1
0.7,0.06,0.0235,46.5896,0.5191489361702128,0.0784,389.5815,0.6951530612244898,0.9395,0.9205,0.016,0.0363,126.797,0.6115702479338844,EE2
0.7,0.09,0.0361,43.1791,0.7119113573407202,0.1243,393.5719,0.7296862429605793,0.9011,0.8722,0.0252,0.0536,112.6315,0.707089552238806,EE3
0.7,0.12,0.045,43.7474,0.5111111111111111,0.1724,451.0322,0.5545243619489559,0.862,0.8253,0.0313,0.066,110.884,0.5212121212121212,EE4
